apprenant_id,age,sexe,profil_candidat,formation,mode_formation,score_tp,score_theorique,taux_presence,date_inscription,reussite,mois
221,24.0,Femme,Employé,TIA Portal,1 fois par semaine,94.66104240583934,59.79424738212403,91.8662721376706,2024-02-23,0,2
222,20.0,Homme,Etudiant,TIA Portal,Weekend,86.46393675539139,80.33378250957755,76.3163716706657,2024-08-08,1,8
223,20.0,Homme,Pris en charge,SCADA,1 fois par semaine,77.05321067554004,63.25319937914402,78.81719896961536,2024-03-13,0,3
224,38.0,Homme,Etudiant,SCADA,Weekend,69.61950850505015,74.0583618497569,84.62008452013238,2024-12-20,0,12
225,21.0,Homme,Employé,TIA Portal,Continue,87.89997237029286,84.9169779822685,73.67768294315975,2024-12-04,1,12
226,40.0,Homme,Etudiant,EPLAN,Continue,76.10500392746552,78.5590624732767,70.80625220055693,2024-10-12,0,10
227,31.0,Homme,Etudiant,TIA Portal,1 fois par semaine,68.51671358652571,75.11792134818671,94.03577308659357,2024-09-11,0,9
228,32.543160127253444,,,Industrie 4.0,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-06-16,0,6
229,32.543160127253444,,,TIA Portal,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-10-04,0,10
230,23.0,Homme,Etudiant,Industrie 4.0,Weekend,84.52320141765064,79.73313577226223,86.90277796034806,2024-01-18,1,1
231,32.543160127253444,,,Industrie 4.0,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-08-26,0,8
232,30.0,Homme,Employé,TIA Portal,Weekend,81.57556783965765,87.50939253889159,73.4750196480727,2024-11-05,1,11
233,43.0,Homme,Employé,SolidWorks,Continue,71.95729154662074,68.1255213379531,80.63794336040623,2024-01-23,0,1
234,36.0,Homme,Etudiant,Industrie 4.0,Weekend,69.55818320826114,72.12618195320995,77.59415437547035,2024-10-14,0,10
235,25.0,Homme,Employé,SolidWorks,Weekend,76.48581331482404,66.23738751229675,82.44794843249879,2024-08-27,0,8
236,43.0,Homme,Etudiant,TIA Portal,Weekend,74.1797534939575,77.2733300553755,81.85598048501603,2024-08-07,0,8
237,24.0,Homme,Employé,Industrie 4.0,Weekend,64.99206938801953,82.64948318178978,87.85608381375526,2024-01-01,0,1
238,39.0,Homme,Etudiant,TIA Portal,Weekend,74.67750107334454,58.09516559963596,79.56347708899108,2024-09-13,0,9
239,21.0,Homme,Employé,SolidWorks,1 fois par semaine,81.89967170638107,69.16860832697722,80.69448562987957,2024-09-07,0,9
240,25.0,Homme,Etudiant,SCADA,Weekend,71.09616312634385,72.03826510501209,65.62604140023488,2024-12-05,0,12
241,32.543160127253444,,,SolidWorks,Weekend,74.81199054878482,70.11891311158554,79.76757781357493,2024-01-06,0,1
242,30.0,Femme,Etudiant,Industrie 4.0,Weekend,62.48183574603496,66.50129056464472,74.48387059288433,2024-11-26,0,11
243,35.0,Homme,Etudiant,SolidWorks,Weekend,66.75846606500383,64.81649935080804,75.55957804147396,2024-06-04,0,6
244,35.0,Femme,Etudiant,SCADA,Weekend,69.27214204180008,80.63322620236865,76.28945669333223,2024-06-16,0,6
245,20.0,Homme,Pris en charge,TIA Portal,Weekend,83.22490317205613,76.10365489202654,85.99970043467106,2024-04-06,0,4
246,28.0,Homme,Employé,TIA Portal,Continue,77.1238131257605,72.58557673338441,97.72073412022895,2024-11-21,0,11
247,25.0,Homme,Employé,Industrie 4.0,1 fois par semaine,66.13945710643615,84.99286344780987,66.50179994094005,2024-04-05,0,4
248,35.0,Homme,Pris en charge,SCADA,Weekend,56.277286529771686,53.94726826208088,77.99744125869753,2024-08-09,0,8
249,32.543160127253444,,,TIA Portal,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-04-06,0,4
250,39.0,Homme,Employé,SolidWorks,Continue,57.46717523344654,74.48353143549342,66.6160365226953,2024-08-26,0,8
251,23.0,Homme,Etudiant,Industrie 4.0,Continue,83.73475656080471,52.54095878112031,74.72161433971,2024-12-01,0,12
252,38.0,Homme,Pris en charge,Industrie 4.0,Weekend,64.40916579658125,83.99592618088742,69.47426126329495,2024-12-16,0,12
253,22.0,Femme,Etudiant,TIA Portal,1 fois par semaine,81.80562842937495,77.07835941271657,82.32597792276312,2024-05-25,0,5
254,38.0,Homme,Employé,SCADA,Weekend,80.43803223264925,78.68010172472687,78.37383449789137,2024-11-06,0,11
255,39.0,Homme,Employé,TIA Portal,Continue,86.9158839631512,66.35613067324265,77.01538107613594,2024-12-22,0,12
256,26.0,Homme,Employé,TIA Portal,Continue,67.85342883680187,79.15107191813317,83.0784980248201,2024-12-26,0,12
257,39.0,Homme,Employé,SolidWorks,1 fois par semaine,79.04726014933709,61.22872765515638,65.68225222867314,2024-11-10,0,11
258,28.0,Homme,Employé,TIA Portal,Weekend,76.21683427133205,53.854985146633794,69.87169570529423,2024-08-14,0,8
259,20.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,120.0,69.84333604615372,83.55084645896338,2024-09-13,1,9
260,27.0,Homme,Etudiant,TIA Portal,1 fois par semaine,74.80984047549809,78.10011033050328,69.76485861248531,2024-08-12,0,8
261,26.0,Homme,Etudiant,Industrie 4.0,Continue,83.41914867770386,82.1791072598513,59.5825923063116,2024-11-12,1,11
262,37.0,Homme,Employé,TIA Portal,1 fois par semaine,82.3256461786764,71.8082893031566,96.02373769022591,2024-09-12,0,9
263,27.0,Femme,Pris en charge,TIA Portal,Continue,74.97480065336966,70.88240465258754,83.42161859967788,2024-09-08,0,9
264,20.0,Homme,Etudiant,Industrie 4.0,Weekend,70.40601780670356,82.17184559252844,90.1609395691196,2024-11-06,0,11
265,30.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,69.25632467054137,65.99276269537438,72.7466494328592,2024-03-03,0,3
266,44.0,Homme,Etudiant,EPLAN,1 fois par semaine,75.35428147917528,63.25450636480828,66.17468040872865,2024-12-19,0,12
267,44.0,Homme,Etudiant,Industrie 4.0,Weekend,77.21822585267817,89.4188657595237,82.87742414896645,2024-11-04,1,11
268,37.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,74.08539295642912,66.66686332215771,68.98312996994483,2024-12-20,0,12
269,42.0,Homme,Employé,Industrie 4.0,Weekend,62.082037756691335,80.99936785786211,90.19267921442815,2024-09-19,0,9
270,29.0,Homme,Employé,TIA Portal,Continue,71.95341295422372,86.31556450667654,82.38525504440727,2024-06-10,0,6
271,22.0,Femme,Employé,EPLAN,Continue,69.7291895459923,72.5200721434486,81.95104260684386,2024-01-25,0,1
272,26.0,Homme,Employé,SCADA,1 fois par semaine,75.15079494992797,73.16622374039702,82.06033523579987,2024-03-16,0,3
273,35.0,Femme,Etudiant,TIA Portal,Continue,100.0,91.573647561501,100.0,2024-07-23,1,7
274,35.0,Homme,Etudiant,SolidWorks,Continue,79.3015380949531,54.304332734572775,86.54896492882266,2024-11-07,0,11
275,44.0,Homme,Etudiant,TIA Portal,Weekend,87.62241357073407,54.100820873694666,77.97422420973328,2024-07-24,0,7
276,39.0,Homme,Etudiant,EPLAN,Continue,68.15916437839934,79.78646479743135,81.3670474222166,2024-01-12,0,1
277,36.0,Homme,Etudiant,EPLAN,Continue,75.21887291311373,65.09493308580909,71.3009789879624,2024-09-26,0,9
278,21.0,Homme,Etudiant,SCADA,Continue,87.28675815436968,80.33794233168169,74.7580828625372,2024-09-23,1,9
279,20.0,Homme,Etudiant,TIA Portal,Weekend,59.19557669634026,69.32287086474294,92.51426604565012,2024-03-04,0,3
280,32.543160127253444,,,TIA Portal,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-02-20,0,2
281,32.543160127253444,Homme,Employé,TIA Portal,Weekend,81.20654611587393,59.42246748859945,87.62732807774641,2024-12-23,0,12
282,24.0,Homme,Etudiant,TIA Portal,1 fois par semaine,74.27417882833917,77.35746457127718,71.10473491290307,2024-11-13,0,11
283,24.0,Homme,Pris en charge,Industrie 4.0,1 fois par semaine,69.3210682552519,63.98841569899825,88.46477940970647,2024-11-25,0,11
284,42.0,Homme,Etudiant,EPLAN,Continue,69.88277784166924,78.64276872490322,78.022255676137,2024-09-07,0,9
285,28.0,Femme,Employé,Industrie 4.0,Continue,78.15396440509508,98.37515784166564,82.27318698065682,2024-08-11,1,8
286,28.0,Homme,Pris en charge,SCADA,Weekend,59.29511869089241,60.34608728747155,80.60479386375012,2024-08-01,0,8
287,22.0,Homme,Pris en charge,SCADA,Weekend,76.246275748534,65.75094478498055,81.82129030640309,2024-11-11,0,11
288,38.0,Homme,Pris en charge,EPLAN,Weekend,82.25853651794078,68.46708983049949,78.90741828474631,2024-09-22,0,9
289,35.0,Homme,Etudiant,TIA Portal,Continue,71.37868443045667,73.87301264472713,92.84240758372184,2024-02-06,0,2
290,35.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,59.40021797086395,42.503795604567344,64.94886998950504,2024-02-05,0,2
291,22.0,Femme,Etudiant,SolidWorks,Weekend,69.87962647158325,70.39886942105474,85.33466087183493,2024-05-14,0,5
292,39.0,Homme,Etudiant,SolidWorks,1 fois par semaine,73.76234124827903,67.37820437059102,73.31605945367942,2024-10-25,0,10
293,43.0,Homme,Etudiant,EPLAN,Continue,64.23468302234886,67.46269374830305,70.43751460848131,2024-12-23,0,12
294,41.0,Homme,Pris en charge,SolidWorks,Continue,75.3063230722372,73.53441367448224,100.0,2024-04-21,0,4
295,43.0,Homme,Employé,TIA Portal,Continue,76.72047220606608,74.24886814288324,70.49034166927501,2024-11-16,0,11
296,20.0,Homme,Employé,Industrie 4.0,Continue,87.02586550849338,74.06299492606485,61.82741840158663,2024-08-26,1,8
297,32.543160127253444,,,TIA Portal,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-03-16,0,3
298,32.543160127253444,,,SCADA,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-06-06,0,6
299,30.0,Homme,Employé,SCADA,Weekend,69.49048520952945,66.49154811079886,92.7460452159236,2024-08-09,0,8
300,36.0,Homme,Employé,SCADA,1 fois par semaine,70.22826031353648,76.32752064855443,57.4864675513749,2024-07-27,0,7
301,27.0,Homme,Etudiant,EPLAN,1 fois par semaine,82.04188744011972,58.40693478350523,98.53708866968216,2024-07-01,0,7
302,23.0,Femme,Etudiant,SCADA,1 fois par semaine,72.65503840720619,72.32042543962825,89.43434001846342,2024-09-12,0,9
303,25.0,Homme,Pris en charge,TIA Portal,Weekend,83.26602274191495,89.30629586755589,77.91988248051085,2024-06-27,1,6
304,27.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,74.53211367269769,40.0,62.673664365370925,2024-12-24,0,12
305,39.0,Homme,Pris en charge,EPLAN,1 fois par semaine,63.5616686122108,67.96108499882406,66.68477406394315,2024-04-06,0,4
306,22.0,Homme,Etudiant,TIA Portal,1 fois par semaine,68.07098204384613,46.1820132822421,73.08686155744729,2024-02-13,0,2
307,35.0,Homme,Pris en charge,TIA Portal,Continue,99.18389933230804,70.0032859344141,87.1361273944402,2024-08-26,1,8
308,44.0,Homme,Etudiant,TIA Portal,1 fois par semaine,73.99538383150575,80.02556310901176,71.38027876186621,2024-11-08,0,11
309,22.0,Homme,Etudiant,Industrie 4.0,Weekend,58.84670721743287,63.86903751194719,59.49829843467148,2024-12-13,0,12
310,44.0,Homme,Etudiant,TIA Portal,Weekend,63.61691080498176,81.11272081031876,82.27878977302622,2024-04-01,0,4
311,37.0,Homme,Etudiant,EPLAN,Weekend,67.87143887756082,86.33006920576128,89.96295322438044,2024-05-21,0,5
312,33.0,Homme,Etudiant,EPLAN,Weekend,66.06714638637007,74.82129944523717,100.0,2024-04-25,0,4
313,37.0,Homme,Etudiant,EPLAN,Continue,64.00792878688041,63.820324595332885,69.7431523012868,2024-04-26,0,4
314,21.0,Homme,Etudiant,TIA Portal,Weekend,89.6236588543729,76.43205125214772,70.79887981711207,2024-11-26,1,11
315,41.0,Homme,Etudiant,EPLAN,Continue,81.64662568209133,90.1706890867824,50.06093742323692,2024-04-05,1,4
316,22.0,Homme,Employé,EPLAN,Continue,73.00178348964225,54.026317716712754,64.52536675178831,2024-09-02,0,9
317,35.0,Femme,Employé,EPLAN,Continue,69.12730757229055,83.29785087166502,69.33709231764568,2024-08-22,0,8
318,28.0,Homme,Etudiant,SCADA,Weekend,120.0,54.53300125691999,71.06655903256227,2024-05-13,1,5
319,23.0,Homme,Etudiant,SolidWorks,Weekend,92.80774190338283,51.789106073585046,74.66247277971713,2024-07-15,0,7
320,20.0,Homme,Employé,TIA Portal,Continue,66.3496155465133,55.19776099655905,85.91781954490673,2024-09-11,0,9
321,23.0,Femme,Employé,EPLAN,Continue,59.22834710764001,69.5273636209459,85.11495060981721,2024-09-05,0,9
322,20.0,Homme,Etudiant,TIA Portal,Weekend,81.67353310149663,85.15589605675235,74.86223110001438,2024-10-01,1,10
323,33.0,Homme,Employé,TIA Portal,1 fois par semaine,85.08133896167563,45.86712987683314,80.15225432139718,2024-05-26,0,5
324,40.0,Homme,Pris en charge,EPLAN,1 fois par semaine,89.51634279330816,81.8744819217834,66.42235138382766,2024-01-23,1,1
325,35.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,71.4766174152103,68.16274523441737,74.34500971035563,2024-07-10,0,7
326,150.0,Homme,Etudiant,TIA Portal,Weekend,71.58119588388375,56.765341129273054,67.07984666853201,2024-11-26,0,11
327,43.0,Homme,Etudiant,EPLAN,Weekend,95.12281004744112,77.09891243668103,72.60178532160597,2024-09-08,1,9
328,27.0,Homme,Employé,EPLAN,Continue,80.95499728083095,64.30202378235366,98.55683737825132,2024-08-17,0,8
329,26.0,Homme,Etudiant,TIA Portal,Weekend,74.81199054878482,97.106834291259,81.45321422789642,2024-05-16,1,5
330,22.0,Homme,Etudiant,EPLAN,Weekend,80.03367084330515,75.98154532324638,74.05758686788587,2024-11-21,0,11
331,36.0,Homme,Etudiant,Industrie 4.0,Weekend,70.64000163952893,70.67145085231239,84.77850850888957,2024-12-25,0,12
332,20.0,Homme,Pris en charge,Industrie 4.0,Continue,78.01224810060765,77.77862519650147,76.0514948542929,2024-09-10,0,9
333,35.0,Homme,Employé,TIA Portal,Continue,77.84990262151423,86.12228031109557,96.83889705260708,2024-05-04,1,5
334,32.543160127253444,,,TIA Portal,1 fois par semaine,74.81199054878482,70.11891311158554,79.76757781357493,2024-09-14,0,9
335,38.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,65.15069644837305,81.13646312295813,68.39317148902289,2024-12-08,0,12
336,41.0,Homme,Etudiant,TIA Portal,Weekend,78.55427973549249,86.52159451883296,93.1901672599264,2024-08-25,1,8
337,42.0,Homme,Pris en charge,EPLAN,Weekend,63.33411253468843,84.43917974760049,86.19290092722935,2024-02-23,0,2
338,41.0,Homme,Employé,SCADA,Continue,93.75519444816022,80.91149288447365,84.67271379996743,2024-08-21,1,8
339,33.0,Femme,Etudiant,EPLAN,1 fois par semaine,70.80795938983586,65.26820212608065,88.26468792696006,2024-05-13,0,5
340,25.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,58.45105896574122,85.0868493893288,87.28906231160813,2024-03-21,0,3
341,25.0,Homme,Pris en charge,TIA Portal,1 fois par semaine,100.0,64.85632222375585,85.11930433601489,2024-03-27,1,3
342,32.0,Homme,Pris en charge,EPLAN,Weekend,69.78925144205864,73.162838146779,78.38484889521338,2024-12-26,0,12
343,38.0,Homme,Etudiant,EPLAN,Weekend,75.9496429123152,65.48610172304218,89.06434814090075,2024-11-22,0,11
344,41.0,Homme,Pris en charge,TIA Portal,Weekend,58.0465480841044,78.08777768788751,78.27804003923202,2024-09-20,0,9
345,27.0,Homme,Pris en charge,TIA Portal,Continue,74.46992871742691,85.35475217152518,93.28175906533596,2024-08-12,0,8
346,21.0,Homme,Etudiant,SolidWorks,1 fois par semaine,91.72713830508737,65.11761491006959,84.97973299265402,2024-09-13,0,9
347,40.0,Homme,Etudiant,SolidWorks,Continue,82.04941066490574,53.05923456770893,81.87356599038375,2024-11-01,0,11
348,20.0,Homme,Etudiant,EPLAN,1 fois par semaine,57.99164372912604,82.1264613239901,86.32518736850345,2024-05-07,0,5
349,-1.0,Homme,Pris en charge,TIA Portal,Weekend,67.36821098510245,82.42718880305927,81.58060837504689,2024-08-16,0,8
350,150.0,Homme,Employé,TIA Portal,Continue,84.18181178308778,88.77357883435323,92.74882020971876,2024-12-07,1,12
351,24.0,Homme,Etudiant,SCADA,Continue,81.36642651199514,80.72670921621456,89.48882713926095,2024-11-04,1,11
352,35.0,Homme,Etudiant,SCADA,Weekend,70.13984739456751,81.00364255338172,80.72913915238475,2024-09-16,0,9
353,38.0,Homme,Etudiant,TIA Portal,1 fois par semaine,78.97069026518274,61.39096780478288,50.0,2024-10-23,0,10
354,23.0,Femme,Employé,Industrie 4.0,1 fois par semaine,63.018426951444646,78.84434766466819,88.63113402971804,2024-09-18,0,9
355,22.0,Homme,Etudiant,SCADA,1 fois par semaine,61.929917189103385,95.76193281807382,84.16614136211578,2024-04-22,0,4
356,36.0,Homme,Pris en charge,SolidWorks,1 fois par semaine,50.067084850424784,63.364094095226775,100.0,2024-02-17,0,2
357,36.0,Homme,Employé,TIA Portal,Weekend,84.25387007342779,55.38420986681261,67.00680935775452,2024-12-16,0,12
358,31.0,Homme,Employé,Industrie 4.0,Weekend,73.94824529898001,71.68674966892752,77.81547457828559,2024-12-01,0,12
359,33.0,Homme,Etudiant,SolidWorks,Weekend,75.0422211975859,81.24927658809511,64.53676312682545,2024-10-03,0,10
360,40.0,Homme,Etudiant,EPLAN,Weekend,44.30159928161162,72.59814379818414,72.72085672727738,2024-04-18,0,4
361,25.0,Homme,Etudiant,TIA Portal,Continue,74.5036626133056,91.40525215951864,95.57956410921102,2024-09-19,1,9
362,22.0,Femme,Etudiant,TIA Portal,Continue,80.51055507914145,59.67542638029309,63.35396575071701,2024-01-11,0,1
363,28.0,Homme,Etudiant,EPLAN,Continue,54.10553218550648,51.813271980286245,66.07575303579851,2024-12-27,0,12
364,24.0,Homme,Pris en charge,Industrie 4.0,Weekend,75.44199918348257,87.14800848629844,85.79967491942995,2024-09-16,1,9
365,43.0,Homme,Etudiant,SolidWorks,1 fois par semaine,74.33493454697607,53.10472350811403,81.93696750913186,2024-12-26,0,12
366,36.0,Homme,Etudiant,SCADA,Continue,70.34698161128736,73.80545509376599,76.70733525572282,2024-11-20,0,11
367,33.0,Homme,Etudiant,TIA Portal,Continue,88.07622793779055,86.82185182886471,54.33980682294302,2024-01-08,1,1
368,40.0,Homme,Etudiant,SCADA,Weekend,85.67677279947925,72.59549087067583,92.66228988895654,2024-03-10,0,3
369,22.0,Femme,Pris en charge,SCADA,1 fois par semaine,100.0,61.62504200360589,77.64899230480411,2024-01-15,1,1
370,20.0,Homme,Etudiant,SCADA,1 fois par semaine,62.87072524323752,85.267484390674,69.79538106210995,2024-05-03,0,5
371,39.0,Homme,Etudiant,TIA Portal,1 fois par semaine,79.28641434101475,72.04940186186707,83.2149071756421,2024-12-15,0,12
372,40.0,Homme,Employé,EPLAN,Weekend,89.99873158628087,67.34951496243522,92.56089547943566,2024-08-08,0,8
373,42.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,68.07804876993092,89.72208766485372,77.33745091615816,2024-08-02,0,8
374,32.543160127253444,,,SCADA,Continue,74.81199054878482,70.11891311158554,79.76757781357493,2024-11-11,0,11
375,22.0,Homme,Etudiant,EPLAN,Continue,78.649039280128,62.80795105753198,80.35509994791398,2024-04-14,0,4
376,37.0,Homme,Etudiant,Industrie 4.0,Continue,57.53303570555357,59.16712243802477,83.8280690644448,2024-08-22,0,8
377,44.0,Homme,Etudiant,SolidWorks,Weekend,62.14127381494326,84.59249742769961,84.76085441993564,2024-01-23,0,1
378,29.0,Homme,Etudiant,EPLAN,1 fois par semaine,69.19645459071103,75.13175578057134,77.54033113756205,2024-02-27,0,2
379,41.0,Homme,Pris en charge,Industrie 4.0,Weekend,74.117690004416,64.1503177271793,92.30627373767022,2024-01-09,0,1
380,22.0,Homme,Etudiant,Industrie 4.0,1 fois par semaine,87.38441032249234,52.73222908011328,71.22158892775062,2024-11-12,0,11
381,27.0,Homme,Employé,EPLAN,Weekend,74.1033013721407,86.90466811941073,78.27236033881219,2024-11-24,1,11
382,33.0,Homme,Employé,TIA Portal,Continue,86.99293514854277,64.32668412861568,78.22572451676936,2024-01-02,0,1
383,43.0,Femme,Employé,TIA Portal,Weekend,76.07951648169357,48.169747323487,64.59514834310166,2024-05-22,0,5
384,37.0,Homme,Etudiant,EPLAN,Weekend,75.12379668254104,71.04815471970248,83.63035373685658,2024-03-17,0,3
385,34.0,Homme,Etudiant,SolidWorks,Weekend,72.08056698059038,82.3921369474846,80.93409994231183,2024-07-26,0,7
386,41.0,Homme,Employé,EPLAN,Continue,84.82024560898847,78.6415822386186,78.09255809404793,2024-04-15,1,4
387,42.0,Homme,Employé,TIA Portal,Weekend,76.2947772321689,70.97436503079614,85.05991865308891,2024-09-17,0,9
388,21.0,Homme,Employé,TIA Portal,Weekend,67.67445317674432,64.69845265894341,78.05059176000813,2024-04-09,0,4
389,29.0,Homme,Etudiant,TIA Portal,Continue,78.32079605959248,63.27241549549479,94.1000375889498,2024-02-24,0,2
390,21.0,Homme,Pris en charge,SCADA,1 fois par semaine,70.42675289522302,85.31171150601162,84.70579239136447,2024-02-15,0,2
391,36.0,Femme,Etudiant,SCADA,Weekend,69.87411329005997,46.56633016307185,83.74851105415219,2024-10-02,0,10
